Year,Month,Center Code,Center Name Arb,Center Name Eng,Center Type Arb,Center Type Eng,Bill Type Arb,Bill Type Eng,Section Code,Section Desc Arb,Section Desc Eng,Chapter Code,Chapter Desc Arb,Chaoter Desc Eng,Amount,Weight Kg
2021,January,R,اسعاد المتعاملين - ميناء زايد,CUSTOMER HAPPINESS-MINA ZAYED,بر,ROAD,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"565,500","7,069"
2021,January,R,اسعاد المتعاملين - ميناء زايد,CUSTOMER HAPPINESS-MINA ZAYED,بر,ROAD,إستيراد,Import,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","628,428","145,910"
2021,January,R,اسعاد المتعاملين - ميناء زايد,CUSTOMER HAPPINESS-MINA ZAYED,بر,ROAD,إستيراد,Import,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"100,000","14,500"
2021,January,R,اسعاد المتعاملين - ميناء زايد,CUSTOMER HAPPINESS-MINA ZAYED,بر,ROAD,إستيراد,Import,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",90,اجهزة بصريات وتصويروقياس وللطب واجزاؤها ولوازمها,"OPTICAL,PHOTOGRAPHIC,MEASURING_MEDICAL INSTRUMENTS","127,036",200
2021,January,R,اسعاد المتعاملين - ميناء زايد,CUSTOMER HAPPINESS-MINA ZAYED,بر,ROAD,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"236,471,309","4,202,685"
2021,January,R,اسعاد المتعاملين - ميناء زايد,CUSTOMER HAPPINESS-MINA ZAYED,بر,ROAD,تصدير,Export,17,معدات نقل,VEHICLES OF TRANSPORT,89,سفن وقوارب وعائمات,"SHIPS, BOATS AND FLOATING STRUCTURES","232,649","3,000"
2021,January,S,جمرك ميناء مصفح,MUSAFAH,بحر,SEA,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"8,335","2,000"
2021,January,S,جمرك ميناء مصفح,MUSAFAH,بحر,SEA,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"88,152","3,000"
2021,January,S,جمرك ميناء مصفح,MUSAFAH,بحر,SEA,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","558,000","38,830"
2021,January,S,جمرك ميناء مصفح,MUSAFAH,بحر,SEA,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"21,620,680","335,432"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,02,لحوم واحشاء واطراف صالحو للاكل,MEAT AND EDIBLE MEAT OFFAL,"17,409,394","2,060,349"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,03,اسماك وقشريات ورخويات,"FISH, CRUSTACEANS,MOLLUSCS _ AQUATIC INVERTEBRATES","32,433,001","381,275"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,04,"البان ومنتجاتها,بيض, عسل, منتجات حيوانية","DAIRY PRODUCE, HONEY _ EDIBLE PRODUCTS OF ANIMALS","22,065,068","1,957,571"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,06,"اشجار ونباتات حية,بصلات وجذورها,ازهار واغصان للزين","LIVE TREES, PLANTS AND THEIR PARTS","65,609","12,600"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,07,خضر ونباتات وجذور ودرنات,"EDIBLE VEGETABLES, CERTAIN ROOTS AND TUBERS","996,377","314,497"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,08,فواكه وقشور حمضيات وبطيخ وشمام,"EDIBLE FRUITS, NUTS,PEEL OF CITRUS FRUIT _ MELONS","1,351,251","139,455"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,09,"بن,شاي,مته,بهارات","COFFEE, TEA, MATE AND SPICES","2,825,139","294,881"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,10,حبوب,CEREALS,"2,197,394","957,106"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,11,منتجات مطاحن; شعير; نشاء; دابوق القمح,PRODUCTS OF THE MILLING INDUSTRY,"3,806,836","2,683,692"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,12,"بذور واتمار زيتية,حبوب ونباتات للصناعات,قش وعلف","OIL SEEDS,INDUSTRIAL OR MEDICINAL PLANTS _ FODDER","53,788,863","58,022,711"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,13,"صمغ اللك, خلاصات من عصارات نباتية","LAC; GUMS, RESINS,VEGETABLE SAPS AND EXTRACTS","664,519","53,294"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,02,منتجات نباتية,VEGETABLE PRODUCTS,14,منتجات نباتية اخرى غير مذكورة في مكان اخر,VEGETABLE PLAITING MATERIALS _ PRODUCTS N.E.S,"44,956","25,402"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,03,شحوم ودهون وزيوت حيوانية او نباتية,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",15,"شحوم وزيوت حيوانية ونباتيةومنتجاتها,دهون,شموع","ANIMAL OR VEGETABLE FATS,OILS AND WAXES","7,986,110","1,699,649"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",16,"محضرات لحوم,اسماك,قشريات,رخويات اواللافقريات المائ","PREPARATIONS OF MEAT,FISH,CRUSTACEANS _ MOLLUSCS","241,277","19,603"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",17,سكر ومصنوعات سكرية,SUGARS AND SUGAR CONFECTIONERY,"251,665","15,520"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",18,كاكاو ومحضراته,COCOA AND COCOA PREPARATIONS,"6,529,325","176,975"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",19,"محضرات من الحبوب والدقيق والنشا والحليب, فطائر","PREPARATIONS OF CEREALS,FLOUR,STARCH OR MILK","23,812,503","1,500,809"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",20,محضرات خضر; تمار; فواكه; ونباتات اخرى,"PREPARATIONS OF VEGETABLES,FRUIT, NUTS ETC.","3,504,014","398,945"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",21,محضرات غذائية منوعة,MISCELLANEOUS EDIBLE PREPRATIONS,"19,525,091","582,905"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",22,مشروبات; سوائل كحولية وخل,"BEVERAGES, SPIRITS AND VINEGAR","695,256","200,473"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",23,نفايات صناعة الاغذية; اغذية للحيوانات,RESIDUES _ WASTE OF FOOD INDUSTRIES; ANIMAL FODDER,"3,743,619","1,653,981"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,05,منتجات معدنية,MINERAL PRODUCTS,25,ملح ; كبريت ; اتربة واحجار ; كلس واسمنت,"SALT; PLASTERING MATERIALS, LIME AND CEMENT","2,817,217","2,034,893"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,05,منتجات معدنية,MINERAL PRODUCTS,26,"خامات معادن, خبت ورماد","ORES, SLAG AND ASH","258,656,475","1,503,733,000"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,05,منتجات معدنية,MINERAL PRODUCTS,27,وقود وزيوت وشموع معدنية ومنتجاتها ;مواد قارية,"MINERAL FUELS,OILS,WAXES AND BITUMINOUS SUBSTANCES","60,958,595","52,895,064"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,28,منتجات ومركبات عضوية اوغير عضوية من معادن تمينة,INORGANIC CHEMICALS; COMPOUNDS OF PRECIOUS METALS,"183,592,926","156,879,973"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,29,كيماويات عضوية,ORGANIC CHEMICALS,"13,039,073","1,494,087"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,30,منتجات الصيدلة,PHARMACEUTICAL PRODUCTS,"21,178,560","147,493"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,31,اسمدة,FERTILISERS,"2,010,746","1,708,760"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,32,مواد للدباغة والصباغة ومشتقاتها;دهانات; حبر,"TANNING OR DYEING EXTRACTS,PIGMENTS,PAINTS; INKS","4,552,469","645,670"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,33,"زيوت عطرية,مستحضرات العطور وادوات التجميل )تواليت(","ESSENTIAL OILS,RESINOIDS AND COSMETICS","1,268,071","28,663"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","11,587,622","1,654,350"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,35,"مواد زلالية,منتجات النشاء المعدل,غراء,انزيمات","ALBUMINOIDAL SUBSTANCES,MODIFIED STARCHES,GLUES","1,255,461","370,473"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,38,منتجات كيماوية متنوعة,MISCELLANEOUS CHEMICAL PRODUCTS,"70,827,497","6,109,085"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"34,704,138","4,455,811"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,"21,168,876","1,014,098"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,08,مصنوعات جلدية ;اصناف عدة الحيوانات ;لوازم السفر,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,41,"جلود خام)غير الفراء(,جلود مدبوغة","RAW HIDES, SKINS AND LEATHER","10,469",600
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,08,مصنوعات جلدية ;اصناف عدة الحيوانات ;لوازم السفر,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,42,"مصنوعات جلدية,حقائب للسفر,صناعات من مصارين الحيوان","ARTICLES OF LEATHER; TRAVEL GOODS,HANDBAGS ETC.","1,053,783","13,286"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",44,"خشب ومصنوعاته, فحم خشبي",WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,"4,511,535","2,112,878"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",46,"صناعات القش اوالحلفاءاوموادالضفر,صناعات الحصروالسل",MANUFACTURES OF STRAW; BASKETWARE AND WICKERWORK,"1,814,009","103,974"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",47,"عجائن الخشب اوالسليولوز,نفايات وفضلات ورق اوالمقوى",PULP OF WOOD; WASTE AND SCRAP OF PAPER,"18,412,953","11,715,028"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES","22,076,634","5,673,639"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",49,"كتب,صحف,منتجات الطباعة والنشر,مخطوطات وتصاميم يدوي",PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS,"125,373","1,434"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,50,حرير طبيعي,SILK,"18,856",300
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,51,"صوف,وبر حيوان,شعر ونسج خيوط الخيول","WOOL,FINE OR COARSE ANIMAL HAIR,HORSE HAIR YARN","103,377","13,000"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,52,قطن طبيعي,COTTON,"452,994","25,195"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,53,"الياف نباتية منسوجة, خيوط من الورق ونسيجها","OTHER VEGETABLE TEXTILE FIBRES,PAPER YARN _FABRICS","52,800",800
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,54,شعيرات تركيبية او اصطناعية,MAN-MADE FILAMENTS,"1,716,618","123,648"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,55,الياف تركيبية او اصطناعية,MAN-MADE STAPLE FIBRES,"522,141","87,483"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,56,"حشو,لباد واقمشة غيرمنسوجة,خيوط وحبال ومصنوعاتها","WADDING,FELT,NONWOVENS;TWINE, CABLES,CORDAGE ETC.","16,510,212","591,741"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,57,"سجاد,اغطية ارضيات نسيجية",CARPETS AND OTHER TEXTILE FLOOR COVERINGS,"472,581","53,170"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,58,"منسوجات خاصة,سطوح نسجية, دانتيل,مطرزات",SPECIAL WOVEN FABRICS _ TUFTED TEXTILE FABRICS,"41,381",285
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,59,"منسوجات مطلية اومغطاة, اصناف فنية منسوجة",TEXTILE ARTICLES AND FABRICS USED IN INDUSTRIES,"2,367,092","38,875"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,60,اقمشة كروشيه اوغيره,KNITTED OR CROCHETED FABRICS,"136,685","5,528"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,61,البسة وتوابعها من الكروشيه اوغيره,KNITTED OR CROCHETED ARTICLES OF APPAREL,"704,294","8,802"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,62,البسة وتوابعها)عدا الكروشيه(,"ARTICLES OF APPAREL, NOT KNITTED OR CROCHETED","531,032","5,709"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,63,"البسة جاهزة اخرى منسوجة,اطقم,خرق",OTHER MADE TEXTILE ARTICLES; SETS; RAGS,"2,000,993","219,613"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",64,احذية واصناف مماتلة واجزاؤها,"FOOTWEAR, GAITERS AND THE LIKE; THEIR PARTS","971,464","9,177"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",65,اغطية راس واجزاؤها,HEADGEAR AND PARTS THEREOF,"3,347,662","13,154"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",66,"مظلات للمطر اوالشمس,عصي متنوعة,سياط واجزاؤها","UMBRELLAS,WALKING _ SEAT STICKS, WHIPS _ PARTS","20,756","5,494"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",68,مصنوعات من الحجراوالجص اوالحرير الصخري اومايماتله,"ARTICLES OF STONE,PLASTER,CEMENT,ASBESTOS, MICA","8,770,667","2,313,794"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",69,منتجات خزفية,CERAMIC PRODUCTS,"24,928,326","9,312,040"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",70,زجاج ومصنوعاته,GLASS AND GLASSWARE,"10,292,017","1,970,611"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,72,حديد; صلب )فولاذ(,IRON AND STEEL,"35,842,909","12,338,345"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"82,571,371","5,054,957"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,74,نحاس ومصنوعاته,COPPER AND ARTICLES THEREOF,"478,169,841","16,954,803"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,75,نيكل ومصنوعاته,NICKEL AND ARTICLES THEREOF,"7,726,701","52,848"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,76,الومنيوم ومصنوعاته,ALUMINIUM AND ARTICLES THEREOF,"9,364,512","430,707"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,78,رصاص ومصنوعاته,LEAD AND ARTICLES THEREOF,"3,311,636","399,210"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,79,زنك ومصنوعاته,ZINC AND ARTICLES THEREOF,"5,207,198","501,218"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,81,"معادن اخرى, خزف ,مصنوعات هذه المواد",OTHER BASE METALS; CERMETS; ARTICLES THEREOF,"2,296,751","216,465"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,82,"ادوات,ادوات قاطعة,ادوات مائدة من المعادن واجزاؤها","TOOLS,IMPLEMENTS,CUTLERY ETC. OF BASE METAL","1,667,467","17,547"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"6,286,675","162,504"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","546,188,399","6,398,328"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",85,"اجهزة كهربائية,تسجيل واذاعة الصوت,واجزاءهذه الاجهز","ELECTRICAL MACHINERY,SOUND RECORDERS AND PARTS","97,090,314","2,864,989"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,17,معدات نقل,VEHICLES OF TRANSPORT,86,"قاطرات للسكك الحديديةواجزاؤها,اجهزة الية للمواصلات","RAILWAY OR TRAMWAY LOCOMOTIVES,FIXTURES AND PARTS","1,900,640","42,415"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"746,674,728","8,981,911"
